date,portfolio_value,daily_ret
2018-12-26 00:00:00+00:00,165002.70943630335,-0.03253977828524035
2018-12-27 00:00:00+00:00,165004.3160354323,9.736804531534915e-06
2018-12-28 00:00:00+00:00,168151.83873690222,0.019075396190206595
2018-12-29 00:00:00+00:00,168399.3339461696,0.001471855503492936
2018-12-30 00:00:00+00:00,169010.6437927858,0.0036301203353430456
2018-12-31 00:00:00+00:00,170924.41592599938,0.011323382304607721
2019-01-01 00:00:00+00:00,170931.28816867768,4.0206325357727835e-05
2019-01-02 00:00:00+00:00,171559.90270925875,0.0036775861652709185
2019-01-03 00:00:00+00:00,170824.92558613318,-0.004284084518112241
2019-01-04 00:00:00+00:00,174057.49410540258,0.01892328363778195
2019-01-05 00:00:00+00:00,176916.7454811867,0.016427051248093072
2019-01-06 00:00:00+00:00,176173.06814520745,-0.004203544067897913
2019-01-07 00:00:00+00:00,175405.82728466814,-0.004355040578091773
2019-01-08 00:00:00+00:00,178752.6275613051,0.01908032548545502
2019-01-09 00:00:00+00:00,182780.2571011353,0.022531862019476545
2019-01-10 00:00:00+00:00,180989.14827254607,-0.00979924668558807
2019-01-11 00:00:00+00:00,179952.54795810074,-0.005727416943718366
2019-01-12 00:00:00+00:00,177064.38940854897,-0.016049556298720624
2019-01-13 00:00:00+00:00,175443.90085671077,-0.009151973229914567
2019-01-14 00:00:00+00:00,181834.21345139318,0.0364236805239615
2019-01-15 00:00:00+00:00,181627.20454974636,-0.0011384485775124409
2019-01-16 00:00:00+00:00,183814.8105256676,0.012044484092260888
2019-01-17 00:00:00+00:00,184590.87930568014,0.004222014416537911
2019-01-18 00:00:00+00:00,185835.9497189545,0.0067450267204836045
2019-01-19 00:00:00+00:00,184629.5919939634,-0.006491519680748126
2019-01-20 00:00:00+00:00,184953.49774732438,0.0017543544881557516
2019-01-21 00:00:00+00:00,184741.08795517075,-0.001148449717040867
2019-01-22 00:00:00+00:00,184490.79962104702,-0.0013548059984602734
2019-01-23 00:00:00+00:00,184160.54648231904,-0.00179007917688212
2019-01-24 00:00:00+00:00,183264.41628545415,-0.00486602702903538
2019-01-25 00:00:00+00:00,185477.5256025166,0.012076044885960258
2019-01-26 00:00:00+00:00,189372.11517752928,0.02099763603359084
2019-01-27 00:00:00+00:00,193070.29351241046,0.019528631928804607
2019-01-28 00:00:00+00:00,191954.71041372756,-0.005778118831166412
2019-01-29 00:00:00+00:00,194510.61845020138,0.013315161847109458
2019-01-30 00:00:00+00:00,191715.3021605768,-0.014371021550888874
2019-01-31 00:00:00+00:00,192794.5126544066,0.005629235025412127
2019-02-01 00:00:00+00:00,197012.3299239229,0.0218772682450612
2019-02-02 00:00:00+00:00,198500.00515531868,0.007551178304272987
2019-02-03 00:00:00+00:00,198923.2252662414,0.002132091183532081
2019-02-04 00:00:00+00:00,204165.92184024805,0.026355376889700688
2019-02-05 00:00:00+00:00,207905.38656958766,0.018315812431545675
2019-02-06 00:00:00+00:00,210002.62474097454,0.010087464331689722
2019-02-07 00:00:00+00:00,208718.15545768585,-0.006116443948607775
2019-02-08 00:00:00+00:00,219229.7269904392,0.05036251642653289
2019-02-09 00:00:00+00:00,223000.48142194882,0.017200014264826757
2019-02-10 00:00:00+00:00,228684.92196893613,0.02549070975426071
2019-02-11 00:00:00+00:00,230355.84374331892,0.007306654763228115
2019-02-12 00:00:00+00:00,230245.35279177365,-0.000479653347402742
2019-02-13 00:00:00+00:00,227704.48915648798,-0.01103546110476139
2019-02-14 00:00:00+00:00,227718.823020583,6.294941372519958e-05
2019-02-15 00:00:00+00:00,228555.98201240005,0.0036762836761254913
2019-02-16 00:00:00+00:00,229280.5108934382,0.003170028080905052
2019-02-17 00:00:00+00:00,232038.9522736603,0.012030858486285156
2019-02-18 00:00:00+00:00,234523.3834404582,0.010706957355452129
2019-02-19 00:00:00+00:00,235042.54324904334,0.002213680362994408
2019-02-20 00:00:00+00:00,236878.41956774294,0.0078108256204254545
2019-02-21 00:00:00+00:00,235803.4375252532,-0.0045381172520966295
2019-02-22 00:00:00+00:00,236725.28005691984,0.003909368503450805
2019-02-23 00:00:00+00:00,238549.5102612754,0.007706106436612625
2019-02-24 00:00:00+00:00,237211.80697302887,-0.005607654724511413
2019-02-25 00:00:00+00:00,233973.87310168662,-0.013649969251785188
2019-02-26 00:00:00+00:00,234738.24125263008,0.00326689531959512
2019-02-27 00:00:00+00:00,235420.4978137622,0.002906456815435776
2019-02-28 00:00:00+00:00,235150.36870448283,-0.0011474324104652212
2019-03-01 00:00:00+00:00,239964.68482934937,0.02047335137678119
2019-03-02 00:00:00+00:00,243424.91805367652,0.014419760252588398
2019-03-03 00:00:00+00:00,239911.60372474682,-0.014432845893594948
2019-03-04 00:00:00+00:00,242530.50458033173,0.010916107495115623
2019-03-05 00:00:00+00:00,250009.62592294416,0.0308378583368476
2019-03-06 00:00:00+00:00,255053.4266136216,0.020174425972830257
2019-03-07 00:00:00+00:00,255896.52024392813,0.003305556963105305
2019-03-08 00:00:00+00:00,255898.120424658,6.253233644448741e-06
2019-03-09 00:00:00+00:00,254336.5169017035,-0.0061024423327653565
2019-03-10 00:00:00+00:00,260235.13383483168,0.023192174702179713
2019-03-11 00:00:00+00:00,260383.9737287145,0.0005719438866287341
2019-03-12 00:00:00+00:00,265662.72205121117,0.020272938640979454
2019-03-13 00:00:00+00:00,266335.47515195544,0.0025323579294447285
2019-03-14 00:00:00+00:00,263726.39245476003,-0.009796226716350165
2019-03-15 00:00:00+00:00,264557.17908473394,0.0031501838789851355
2019-03-16 00:00:00+00:00,264693.13962260477,0.0005139174009232139
2019-03-17 00:00:00+00:00,264324.0165206911,-0.0013945321833424007
2019-03-18 00:00:00+00:00,267171.9301634683,0.010774327964081287
2019-03-19 00:00:00+00:00,268875.09859095584,0.00637480302083171
2019-03-20 00:00:00+00:00,268735.4565424111,-0.0005193565684458168
2019-03-21 00:00:00+00:00,270704.7925238104,0.007328158355942582
2019-03-22 00:00:00+00:00,273684.12881736475,0.011005849825478364
2019-03-23 00:00:00+00:00,272692.5933411165,-0.0036229191679212347
2019-03-24 00:00:00+00:00,274180.4809705089,0.005456281782949546
2019-03-25 00:00:00+00:00,273441.3601080926,-0.002695745735801558
2019-03-26 00:00:00+00:00,275456.7503842989,0.00737046610435832
2019-03-27 00:00:00+00:00,276121.11039910757,0.002411848734444888
2019-03-28 00:00:00+00:00,275858.3959813632,-0.000951446332243977
2019-03-29 00:00:00+00:00,278631.1243630714,0.010051274212061756
2019-03-30 00:00:00+00:00,280213.6927689748,0.005679797651899188
2019-03-31 00:00:00+00:00,279989.97998660855,-0.0007983649198424203
2019-04-01 00:00:00+00:00,279643.08342992095,-0.0012389606110340123
2019-04-02 00:00:00+00:00,281921.69356381404,0.008148279964393046
2019-04-03 00:00:00+00:00,283240.0253831957,0.0046762340376025335
2019-04-04 00:00:00+00:00,284248.1819311487,0.0035593717610673536
2019-04-05 00:00:00+00:00,281825.3697510388,-0.00852358021658961
2019-04-06 00:00:00+00:00,284016.9705719649,0.007776449731484947
2019-04-07 00:00:00+00:00,284825.8522525957,0.002848004747750821
2019-04-08 00:00:00+00:00,289604.8804281883,0.01677877249483073
2019-04-09 00:00:00+00:00,289091.5777688324,-0.0017724240648050449
2019-04-10 00:00:00+00:00,290990.0517721312,0.006567033249293974
2019-04-11 00:00:00+00:00,287883.84538746305,-0.010674613670643707
2019-04-12 00:00:00+00:00,289813.659101399,0.006703445659962615
2019-04-13 00:00:00+00:00,288971.9604755186,-0.0029042752108033865
2019-04-14 00:00:00+00:00,287797.0510089082,-0.004065825157143377
2019-04-15 00:00:00+00:00,288944.4463837991,0.003986821167446086
2019-04-16 00:00:00+00:00,290085.3590153994,0.003948553591803128
2019-04-17 00:00:00+00:00,287916.4860988044,-0.007476671432010806
2019-04-18 00:00:00+00:00,289656.39691202185,0.006043109364082699
2019-04-19 00:00:00+00:00,296240.81368146394,0.022731818940087134
2019-04-20 00:00:00+00:00,300447.1136074443,0.014198921052462454
2019-04-21 00:00:00+00:00,303911.4455497762,0.011530588198155556
2019-04-22 00:00:00+00:00,302089.5582668196,-0.005994796542331038
2019-04-23 00:00:00+00:00,306272.93584373256,0.013848136959497381
2019-04-24 00:00:00+00:00,310281.12756432896,0.013086992846933931
2019-04-25 00:00:00+00:00,307025.78204511805,-0.010491600132966461
2019-04-26 00:00:00+00:00,305826.45635175594,-0.003906270298778547
2019-04-27 00:00:00+00:00,304976.1738594899,-0.0027802777510133048
2019-04-28 00:00:00+00:00,306054.15162177576,0.003534629438896708
2019-04-29 00:00:00+00:00,306146.234520694,0.0003008712622596388
2019-04-30 00:00:00+00:00,303823.49618434743,-0.007587022391384535
2019-05-01 00:00:00+00:00,304772.19747386035,0.0031225408878097216
2019-05-02 00:00:00+00:00,310601.29174106213,0.01912606962025043
2019-05-03 00:00:00+00:00,315177.2389942935,0.014732544180937168
2019-05-04 00:00:00+00:00,320357.07500460866,0.01643467665001319
2019-05-05 00:00:00+00:00,319504.1792553051,-0.002662328432394667
2019-05-06 00:00:00+00:00,319222.57623438974,-0.0008813750780090057
2019-05-07 00:00:00+00:00,324594.1451042917,0.016827033141784575
2019-05-08 00:00:00+00:00,326126.8938332546,0.004722046753093512
2019-05-09 00:00:00+00:00,338748.6402510963,0.03870194901587931
2019-05-10 00:00:00+00:00,337671.34326140746,-0.003180225281171012
2019-05-11 00:00:00+00:00,336558.87839946075,-0.003294519609517099
2019-05-12 00:00:00+00:00,336498.00522599026,-0.00018086931404093232
2019-05-13 00:00:00+00:00,336068.5557107136,-0.0012762319794087373
2019-05-14 00:00:00+00:00,335447.3603049423,-0.0018484187086698078
2019-05-15 00:00:00+00:00,328871.63801171235,-0.019602844056522684
2019-05-16 00:00:00+00:00,330426.45195592183,0.004727722808842927
2019-05-17 00:00:00+00:00,343188.15491480526,0.038621916869372885
2019-05-18 00:00:00+00:00,341746.3940907589,-0.004201079796603779
2019-05-19 00:00:00+00:00,349316.80146495195,0.02215212071025552
2019-05-20 00:00:00+00:00,360984.747097556,0.03340218845378029
2019-05-21 00:00:00+00:00,354011.13893074356,-0.01931829037897781
2019-05-22 00:00:00+00:00,342417.34324647306,-0.032749804764020785
2019-05-23 00:00:00+00:00,343315.0861764468,0.002621779964362192
2019-05-24 00:00:00+00:00,351906.8828139742,0.02502598045782256
2019-05-25 00:00:00+00:00,342011.40919904155,-0.02811957963369427
2019-05-26 00:00:00+00:00,336306.5999095177,-0.016680172462328113
2019-05-27 00:00:00+00:00,335472.2133356795,-0.0024810294358263985
2019-05-28 00:00:00+00:00,330094.302021877,-0.01603086962204303
2019-05-29 00:00:00+00:00,330226.06779496494,0.00039917615142348595
2019-05-30 00:00:00+00:00,328722.0427509437,-0.004554531548839114
2019-05-31 00:00:00+00:00,330566.2762222228,0.0056103127610349635
2019-06-01 00:00:00+00:00,336434.4074923689,0.017751754163214395
2019-06-02 00:00:00+00:00,336361.53699213435,-0.0002165964556886113
2019-06-03 00:00:00+00:00,338512.06129389093,0.006393490531014123
2019-06-04 00:00:00+00:00,340927.68275851634,0.007135998213452677
2019-06-05 00:00:00+00:00,316036.62622406596,-0.07300978416610737
2019-06-06 00:00:00+00:00,319799.41054973647,0.011906165341110553
2019-06-07 00:00:00+00:00,326249.1410338903,0.02016804994439081
2019-06-08 00:00:00+00:00,327542.38261544,0.003963969307172466
2019-06-09 00:00:00+00:00,327941.37863897055,0.0012181508247712802
2019-06-10 00:00:00+00:00,342019.0755130031,0.04292747969914057
2019-06-11 00:00:00+00:00,345383.5238345545,0.009837019518589507
2019-06-12 00:00:00+00:00,333180.1914932194,-0.03533269973578912
2019-06-13 00:00:00+00:00,359141.44338567095,0.07791955390895411
2019-06-14 00:00:00+00:00,364793.3058295492,0.01573714910369972
2019-06-15 00:00:00+00:00,366058.1644888749,0.00346732968810759
2019-06-16 00:00:00+00:00,362952.29459261586,-0.008484634950283843
2019-06-17 00:00:00+00:00,365172.84504404897,0.006118022904154641
2019-06-18 00:00:00+00:00,364587.65750402753,-0.0016024946760508918
2019-06-19 00:00:00+00:00,366579.9162857621,0.00546441641873896
2019-06-20 00:00:00+00:00,371487.9608694073,0.013388743806191483
2019-06-21 00:00:00+00:00,387119.35593125084,0.042077797151920615
2019-06-22 00:00:00+00:00,381376.3445444803,-0.014835247317859346
2019-06-23 00:00:00+00:00,382232.57036311,0.002245094198625175
2019-06-24 00:00:00+00:00,384012.30549755675,0.004656157722917387
2019-06-25 00:00:00+00:00,383662.3401371736,-0.0009113389216257595
2019-06-26 00:00:00+00:00,396024.94022034766,0.03222260511353281
2019-06-27 00:00:00+00:00,386898.5366382783,-0.02304502230842198
2019-06-28 00:00:00+00:00,403480.9160448029,0.042859762537763135
2019-06-29 00:00:00+00:00,397727.5133388657,-0.014259417179717016
2019-06-30 00:00:00+00:00,396505.0726721985,-0.0030735632453610107
2019-07-01 00:00:00+00:00,395191.0570408504,-0.003313994503254314
2019-07-02 00:00:00+00:00,402486.442617312,0.018460401485521194
2019-07-03 00:00:00+00:00,407888.4224111008,0.013421519886882338
2019-07-04 00:00:00+00:00,397245.05983281217,-0.026093808976910493
2019-07-05 00:00:00+00:00,403054.6936949606,0.014624810852508885
2019-07-06 00:00:00+00:00,397000.1906447983,-0.015021542100548069
2019-07-07 00:00:00+00:00,398076.32905977237,0.002710674806544189
2019-07-08 00:00:00+00:00,393236.0070873932,-0.01215928107006925
2019-07-09 00:00:00+00:00,389696.7314468027,-0.009000385460134042
2019-07-10 00:00:00+00:00,390225.4273322326,0.001356685449906303
2019-07-11 00:00:00+00:00,388383.7103629666,-0.004719623172320886
2019-07-12 00:00:00+00:00,395698.93024753383,0.018835032699313636
2019-07-13 00:00:00+00:00,398526.70534464595,0.007146279357751029
2019-07-14 00:00:00+00:00,398880.09929528605,0.0008867509903369708
2019-07-15 00:00:00+00:00,401351.593489245,0.006196082979134321
2019-07-16 00:00:00+00:00,398577.35306776006,-0.00691224469140983
2019-07-17 00:00:00+00:00,392810.12462490087,-0.014469533701476411
2019-07-18 00:00:00+00:00,393909.65455504914,0.002799138467213025
2019-07-19 00:00:00+00:00,404023.8355734122,0.02567639787805609
2019-07-20 00:00:00+00:00,399172.96997492656,-0.012006384701538808
2019-07-21 00:00:00+00:00,397453.6194391041,-0.004307281968341847
2019-07-22 00:00:00+00:00,390489.2763634953,-0.017522404464292207
2019-07-23 00:00:00+00:00,387381.4254234417,-0.007958863733713795
2019-07-24 00:00:00+00:00,385465.78923909296,-0.004945090442203703
2019-07-25 00:00:00+00:00,382950.735625187,-0.006524712916470943
2019-07-26 00:00:00+00:00,388122.5127650403,0.01350507169390891
2019-07-27 00:00:00+00:00,386146.78306528245,-0.005090479512982804
2019-07-28 00:00:00+00:00,383154.90038333077,-0.007748045078096344
2019-07-29 00:00:00+00:00,385997.002043337,0.007417630982046175
2019-07-30 00:00:00+00:00,386222.34122778516,0.0005837848046883476
2019-07-31 00:00:00+00:00,375291.4006724897,-0.028302196399479174
2019-08-01 00:00:00+00:00,368459.31978801655,-0.018204736032402247
2019-08-02 00:00:00+00:00,371121.6211262115,0.007225495991597164
2019-08-03 00:00:00+00:00,371219.90875905426,0.0002648394144877386
2019-08-04 00:00:00+00:00,374488.49319087504,0.008804981507450016
2019-08-05 00:00:00+00:00,378331.2710520368,0.010261404371650684
2019-08-06 00:00:00+00:00,383271.95110030466,0.013059137391760345
2019-08-07 00:00:00+00:00,386987.8915972592,0.009695310304567606
2019-08-08 00:00:00+00:00,388494.06075983815,0.0038920317541779603
2019-08-09 00:00:00+00:00,395853.2640532829,0.018942897811748294
2019-08-10 00:00:00+00:00,382695.8214100129,-0.033238181513387755
2019-08-11 00:00:00+00:00,377735.1634281311,-0.012962404354467827
2019-08-12 00:00:00+00:00,382356.4963536832,0.012234320161277124
2019-08-13 00:00:00+00:00,379474.5502630053,-0.007537327384682491
2019-08-14 00:00:00+00:00,380200.6922245725,0.001913545878278189
2019-08-15 00:00:00+00:00,383173.7306813576,0.007819655559777372
2019-08-16 00:00:00+00:00,382372.36946395395,-0.002091378278930245
2019-08-17 00:00:00+00:00,382352.50278078945,-5.195637747656967e-05
2019-08-18 00:00:00+00:00,379810.59957679163,-0.0066480621560234265
2019-08-19 00:00:00+00:00,375639.25202445604,-0.010982704424214451
2019-08-20 00:00:00+00:00,384267.22351449414,0.022968769753264118
2019-08-21 00:00:00+00:00,388169.4959864534,0.010155101016082524
2019-08-22 00:00:00+00:00,401352.5952101065,0.03396222361613188
2019-08-23 00:00:00+00:00,402647.26712995017,0.0032257718905888133
2019-08-24 00:00:00+00:00,403216.70934067626,0.0014142458106944922
2019-08-25 00:00:00+00:00,410505.74172173813,0.0180772081419458
2019-08-26 00:00:00+00:00,414250.2886413426,0.009121789390567736
2019-08-27 00:00:00+00:00,414055.35725367547,-0.0004705642772306895
2019-08-28 00:00:00+00:00,421233.4518186203,0.017336074607403607
2019-08-29 00:00:00+00:00,428957.1010342072,0.018335792616282154
2019-08-30 00:00:00+00:00,426592.55719735724,-0.005512308413007094
2019-08-31 00:00:00+00:00,431818.6281771187,0.012250731738256082
2019-09-01 00:00:00+00:00,428615.68776013126,-0.007417328035403181
2019-09-02 00:00:00+00:00,427615.1078990761,-0.002334445260937734
2019-09-03 00:00:00+00:00,430338.84207987995,0.006369592959860393
2019-09-04 00:00:00+00:00,433991.0957161683,0.00848692536940554
2019-09-05 00:00:00+00:00,429517.74404438597,-0.010307473392744182
2019-09-06 00:00:00+00:00,436744.3317359452,0.016824887427264068
2019-09-07 00:00:00+00:00,429148.38423220336,-0.01739220626756599
2019-09-08 00:00:00+00:00,423173.08870401385,-0.013923611850199635
2019-09-09 00:00:00+00:00,426148.627955506,0.0070314945135212525
2019-09-10 00:00:00+00:00,424902.0317216515,-0.0029252616389618957
2019-09-11 00:00:00+00:00,431305.7390749483,0.015071020788838707
2019-09-12 00:00:00+00:00,437280.5364829382,0.013852812208816179
2019-09-13 00:00:00+00:00,447803.7445344607,0.0240651187820089
2019-09-14 00:00:00+00:00,450489.39036687405,0.005997372431991055
2019-09-15 00:00:00+00:00,456457.86240191106,0.013248862598465028
2019-09-16 00:00:00+00:00,461453.351003776,0.010944030135834115
2019-09-17 00:00:00+00:00,464893.00019266753,0.007453947796477012
2019-09-18 00:00:00+00:00,458129.69017923484,-0.014548100338421466
2019-09-19 00:00:00+00:00,460585.00291408936,0.00535942722658711
2019-09-20 00:00:00+00:00,453812.6644483507,-0.01470377546574575
2019-09-21 00:00:00+00:00,452869.4210696439,-0.002078486240249422
2019-09-22 00:00:00+00:00,449511.1015120345,-0.007415646544819299
2019-09-23 00:00:00+00:00,447627.7877632181,-0.0041896935192066165
2019-09-24 00:00:00+00:00,449607.9675595736,0.004423719551126082
2019-09-25 00:00:00+00:00,458141.4808609548,0.018979897860129658
2019-09-26 00:00:00+00:00,465276.44971900334,0.015573723742805967
2019-09-27 00:00:00+00:00,467204.9084356696,0.004144758923068093
2019-09-28 00:00:00+00:00,467182.8945732743,-4.711821729141974e-05
2019-09-29 00:00:00+00:00,472507.4423343663,0.011397137658379908
2019-09-30 00:00:00+00:00,479427.0719224542,0.014644488040023829
2019-10-01 00:00:00+00:00,475960.2549680627,-0.0072311664430837475
2019-10-02 00:00:00+00:00,487045.53685725573,0.02329035202726515
2019-10-03 00:00:00+00:00,484450.16173438856,-0.005328814097372292
2019-10-04 00:00:00+00:00,490241.04105849966,0.011953508908695731
2019-10-05 00:00:00+00:00,492171.3991604141,0.0039375693592411665
2019-10-06 00:00:00+00:00,507352.06979894504,0.030844276332243847
2019-10-07 00:00:00+00:00,520340.03238967335,0.025599506464761612
2019-10-08 00:00:00+00:00,531591.885594123,0.02162403909761723
2019-10-09 00:00:00+00:00,519615.44788800774,-0.022529383970430805
2019-10-10 00:00:00+00:00,511626.31243607734,-0.01537509226179179
2019-10-11 00:00:00+00:00,520590.42008434434,0.01752081046337306
2019-10-12 00:00:00+00:00,514840.1102776242,-0.011045746492585273
2019-10-13 00:00:00+00:00,512416.7996656933,-0.00470691883471186
2019-10-14 00:00:00+00:00,516912.5752461373,0.008773669371060944
2019-10-15 00:00:00+00:00,515962.2282404489,-0.0018385062604364677
2019-10-16 00:00:00+00:00,519612.1396186186,0.007073989486821031
2019-10-17 00:00:00+00:00,518095.2456559208,-0.002919281223512482
2019-10-18 00:00:00+00:00,517996.4472749346,-0.0001906954016941409
2019-10-19 00:00:00+00:00,514527.2712851823,-0.006697296879163761
2019-10-20 00:00:00+00:00,509984.9922841534,-0.008828062679133053
2019-10-21 00:00:00+00:00,505237.49212441687,-0.009309097780452635
2019-10-22 00:00:00+00:00,507621.63230476924,0.004718850476292946
2019-10-23 00:00:00+00:00,502877.7815066031,-0.009345249485581353
2019-10-24 00:00:00+00:00,501528.7655150697,-0.0026825921548806475
2019-10-25 00:00:00+00:00,512303.4296158373,0.021483641301615064
2019-10-26 00:00:00+00:00,514184.9012912574,0.0036725728672770686
2019-10-27 00:00:00+00:00,520146.6142123795,0.01159449238231347
2019-10-28 00:00:00+00:00,518592.6599098929,-0.0029875313229513756
2019-10-29 00:00:00+00:00,519432.244400308,0.0016189671688777718
2019-10-30 00:00:00+00:00,516792.1158252133,-0.0050827198418202935
2019-10-31 00:00:00+00:00,518774.1423062917,0.0038352490689868013
2019-11-01 00:00:00+00:00,519212.65340376145,0.0008452832585685854
2019-11-02 00:00:00+00:00,519795.4499632167,0.001122462165809468
2019-11-03 00:00:00+00:00,518767.6346392364,-0.001977345750242887
2019-11-04 00:00:00+00:00,516969.9487642175,-0.00346530075313789
2019-11-05 00:00:00+00:00,515946.3470910112,-0.00198000227218853
2019-11-06 00:00:00+00:00,511624.8560703015,-0.00837585350700698
2019-11-07 00:00:00+00:00,513601.325883715,0.003863123126179646
2019-11-08 00:00:00+00:00,518994.9623142801,0.01050160145378265
2019-11-09 00:00:00+00:00,520688.2644399639,0.0032626561886710537
2019-11-10 00:00:00+00:00,526091.4932950179,0.010377089756123947
2019-11-11 00:00:00+00:00,526266.6222182842,0.0003328868181644573
2019-11-12 00:00:00+00:00,521143.98779398215,-0.009733914726929527
2019-11-13 00:00:00+00:00,518502.3852698213,-0.005068853495447279
2019-11-14 00:00:00+00:00,515801.2714845417,-0.005209452959168082
2019-11-15 00:00:00+00:00,528294.6761870136,0.02422135305427675
2019-11-16 00:00:00+00:00,530026.8156117279,0.003278737232818685
2019-11-17 00:00:00+00:00,522722.18241647014,-0.013781629495155157
2019-11-18 00:00:00+00:00,521738.69809724065,-0.0018814665845688916
2019-11-19 00:00:00+00:00,518736.42604715744,-0.005754359530992015
2019-11-20 00:00:00+00:00,512682.5335055207,-0.011670459674035571
2019-11-21 00:00:00+00:00,514024.5374508619,0.0026176119872176606
2019-11-22 00:00:00+00:00,519873.9998705016,0.011379733832645789
2019-11-23 00:00:00+00:00,518867.01331977977,-0.0019369819436491076
2019-11-24 00:00:00+00:00,520097.4384672615,0.002371368994165346
2019-11-25 00:00:00+00:00,517207.83393575344,-0.005555890719292522
2019-11-26 00:00:00+00:00,519401.78031146387,0.004241904765856619
2019-11-27 00:00:00+00:00,517690.50547133764,-0.003294703455001713
2019-11-28 00:00:00+00:00,518378.1241261793,0.0013282427388070506
2019-11-29 00:00:00+00:00,520158.759242776,0.0034350120765576087
2019-11-30 00:00:00+00:00,528441.857851202,0.015924174035796712
2019-12-01 00:00:00+00:00,525672.5985398027,-0.005240423842766573
2019-12-02 00:00:00+00:00,534666.1262073047,0.01710861036410094
2019-12-03 00:00:00+00:00,532662.5117388171,-0.0037474123949096105
2019-12-04 00:00:00+00:00,525457.2913723434,-0.013526802070138233
2019-12-05 00:00:00+00:00,520299.2202369691,-0.009816347056300079
2019-12-06 00:00:00+00:00,524516.2725416326,0.008105052132776347
2019-12-07 00:00:00+00:00,543219.6779809024,0.03565838929770315
2019-12-08 00:00:00+00:00,538139.8972726123,-0.009351245755991666
2019-12-09 00:00:00+00:00,534845.20236616,-0.006122376213230862
2019-12-10 00:00:00+00:00,507532.1736770128,-0.051067165917005775
2019-12-11 00:00:00+00:00,514347.69477593637,0.013428746890164378
2019-12-12 00:00:00+00:00,515252.27685890085,0.0017586976517092179
2019-12-13 00:00:00+00:00,512218.5047156054,-0.005887935443565695
2019-12-14 00:00:00+00:00,517419.17115062627,0.010153218572039657
2019-12-15 00:00:00+00:00,525918.2876089227,0.01642597903629328
2019-12-16 00:00:00+00:00,517048.5545523053,-0.016865230332535952
2019-12-17 00:00:00+00:00,509773.26779915014,-0.014070799906702347
2019-12-18 00:00:00+00:00,509356.7537153084,-0.0008170575237104183
2019-12-19 00:00:00+00:00,509130.5153279918,-0.00044416489163312534
2019-12-20 00:00:00+00:00,514282.3358285421,0.010118860185057699
2019-12-21 00:00:00+00:00,509446.52542795456,-0.00940302643837998
2019-12-22 00:00:00+00:00,508706.36554163165,-0.0014528706142438175
2019-12-23 00:00:00+00:00,510071.23560408613,0.0026830213948694226
2019-12-24 00:00:00+00:00,507703.86093850294,-0.004641262828278259
2019-12-25 00:00:00+00:00,505861.71691858437,-0.003628382924867557
2019-12-26 00:00:00+00:00,504122.93906315864,-0.0034372592296909588
2019-12-27 00:00:00+00:00,508072.78568909,0.007835086086880994
2019-12-28 00:00:00+00:00,504344.50813143014,-0.007338077658702424
2019-12-29 00:00:00+00:00,501117.50822894706,-0.00639840396882474
2019-12-30 00:00:00+00:00,502709.02867834084,0.003175942614774163
2019-12-31 00:00:00+00:00,501588.5642520328,-0.0022288528003044927
2020-01-01 00:00:00+00:00,502124.58511805075,0.001068646504764903
2020-01-02 00:00:00+00:00,494055.22830495005,-0.016070427643377738
2020-01-03 00:00:00+00:00,494094.1382297446,7.875622514519343e-05
2020-01-04 00:00:00+00:00,491471.8523700518,-0.005307259602568948
2020-01-05 00:00:00+00:00,491639.51787998725,0.0003411497710945621
2020-01-06 00:00:00+00:00,498869.96973539115,0.014706815852766564
2020-01-07 00:00:00+00:00,504776.94471267005,0.01184071067739767
2020-01-08 00:00:00+00:00,501286.069170246,-0.006915679448099787
2020-01-09 00:00:00+00:00,489678.6605051547,-0.023155258801235923
2020-01-10 00:00:00+00:00,490920.33018264355,0.00253568263768722
2020-01-11 00:00:00+00:00,507344.4578357595,0.033455790366240246
2020-01-12 00:00:00+00:00,501965.53189170855,-0.010602118266939353
2020-01-13 00:00:00+00:00,506592.7091322162,0.009218117473264842
2020-01-14 00:00:00+00:00,524155.4371494239,0.034668339477866406
2020-01-15 00:00:00+00:00,571682.5209151161,0.09067364449019988
2020-01-16 00:00:00+00:00,581944.3531541573,0.01795022912824873
2020-01-17 00:00:00+00:00,600861.195459529,0.032506273499934846
2020-01-18 00:00:00+00:00,556090.7618737345,-0.07451044255163575
2020-01-19 00:00:00+00:00,571513.4830588661,0.02773417981835391
2020-01-20 00:00:00+00:00,582061.4168303971,0.018456141603302445
2020-01-21 00:00:00+00:00,581630.5259874966,-0.0007402841529110527
2020-01-22 00:00:00+00:00,584562.3765612348,0.005040743982205109
2020-01-23 00:00:00+00:00,575432.790660699,-0.015617813028340644
2020-01-24 00:00:00+00:00,575660.5692968455,0.0003958388187870199
2020-01-25 00:00:00+00:00,577637.3866177268,0.0034339981341711123
2020-01-26 00:00:00+00:00,578418.0170430446,0.001351419495003059
2020-01-27 00:00:00+00:00,574881.9287610193,-0.0061133785218211445
2020-01-28 00:00:00+00:00,570742.6023907564,-0.0072003069903134875
2020-01-29 00:00:00+00:00,574104.2003877618,0.00588986696091065
2020-01-30 00:00:00+00:00,569209.8927912961,-0.008525120689170995
2020-01-31 00:00:00+00:00,569412.888726426,0.00035662755988741246
2020-02-01 00:00:00+00:00,573174.2686405918,0.006605716148397223
2020-02-02 00:00:00+00:00,566308.5361486704,-0.011978438090399557
